language,n,m,load,input_file,ops_executed,op,time_ns,nodes_visited
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,11304,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1527,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10934,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1454,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,11453,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1380,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10624,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1384,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,11014,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1323,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10545,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1373,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10479,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1322,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10597,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1430,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10372,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1380,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10384,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1383,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10834,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1331,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10349,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1426,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10415,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1355,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10910,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1329,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10429,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1503,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,11009,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1388,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10350,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1483,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10383,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1368,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10455,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,3107,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,11124,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1370,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10502,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1381,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10325,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1380,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10371,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1344,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10277,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1325,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10256,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1325,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10411,1393
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,1354,199
cpp,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,10286,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,12722,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,116262,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,15118,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,81848,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,14646,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,67603,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,10880,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,59781,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,10748,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,57892,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,10334,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,47864,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,11754,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,45572,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,14708,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,40630,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,12955,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,41822,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,10248,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,36980,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,25853,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,39784,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,9688,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,35316,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,9280,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,35487,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,11310,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,39930,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,11291,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,36465,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,10413,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,35717,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,12756,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,35799,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,9846,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,35366,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,11513,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,36249,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,9209,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,38950,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,9102,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,34676,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,10371,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,35637,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,11377,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,37319,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,12310,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,34623,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,9014,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,33926,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,9562,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,35306,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,8805,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,33338,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,8991,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,35340,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,10925,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,35018,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,10140,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,34269,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,65257,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,742071,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,63985,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,736461,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,63911,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,741597,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,67539,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,711568,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,61920,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,698886,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,58315,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,717261,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,61235,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,744625,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,59096,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,691169,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,68689,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,690759,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,57335,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,695206,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,58531,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,709974,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,58324,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,710678,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,61374,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,738613,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,78819,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,825679,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,69394,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,826948,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,68957,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,811409,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,62840,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,747169,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,61296,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,794259,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,62163,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,776918,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,68319,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,798584,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,73640,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,736964,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,61719,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,719652,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,58814,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,723596,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,58220,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,709515,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,58165,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,batch_ops,697332,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,100,build,60813,199
